"Person_ID","Crash_Date","Crash_Location","Victim","Crash_Circumstances","Longitude","Latitude","Location"
"O1473408","12/02/2022 11:38:00 PM","18 N CICERO AVE","PEDESTRIAN",,"-87.7454464","41.8810884","POINT (-87.7454464 41.8810884)"
"P326784","11/28/2022 04:50:00 PM","2297 S ARCHER AVE","PASSENGER",,"-87.63780909","41.85155196","POINT (-87.63780909 41.85155196)"
"O1469406","11/25/2022 05:37:00 PM","5840 W IRVING PARK RD","PEDESTRIAN",,"-87.77360924","41.95309178","POINT (-87.77360924 41.95309178)"
"O1468396","11/23/2022 05:00:00 PM","800 E 87TH ST","DRIVER",,"-87.60476457","41.73675996","POINT (-87.60476457 41.73675996)"
"P325277","11/23/2022 05:00:00 PM","800 E 87TH ST","PASSENGER",,"-87.60476457","41.73675996","POINT (-87.60476457 41.73675996)"
"O1468014","11/23/2022 12:33:00 PM","2735 N CENTRAL PARK AVE","DRIVER",,"-87.71703004","41.93114475","POINT (-87.71703004 41.93114475)"
"O1467748","11/23/2022 06:41:00 AM","4632 S CALIFORNIA AVE","PEDESTRIAN",,"-87.69437934","41.8090956","POINT (-87.69437934 41.8090956)"
"O1466954","11/21/2022 08:33:00 PM","900 S PULASKI RD","PEDESTRIAN",,"-87.72546431","41.87001124","POINT (-87.72546431 41.87001124)"
"O1472744","11/20/2022 08:20:00 PM","2559 S DRAKE AVE","PEDESTRIAN",,"-87.71342325","41.84449369","POINT (-87.71342325 41.84449369)"
"O1466301","11/20/2022 07:55:00 PM","1415 S MICHIGAN AVE","DRIVER",,"-87.62392247","41.8636335","POINT (-87.62392247 41.8636335)"
"O1466179","11/20/2022 05:35:00 PM","3612 E 105TH ST","PEDESTRIAN",,"-87.53568162","41.70455857","POINT (-87.53568162 41.70455857)"
"O1489736","11/19/2022 11:48:00 PM","6900 S PULASKI RD","DRIVER",,"-87.72263085","41.76768773","POINT (-87.72263085 41.76768773)"
"O1465669","11/17/2022 12:47:00 AM","8141 S STONY ISLAND AVE","DRIVER",,"-87.58527272","41.74662894","POINT (-87.58527272 41.74662894)"
"P324786","11/17/2022 12:47:00 AM","8141 S STONY ISLAND AVE","PASSENGER",,"-87.58527272","41.74662894","POINT (-87.58527272 41.74662894)"
"O1458843","11/10/2022 02:35:00 AM","4590 S COTTAGE GROVE","MOTORCYCLIST",,"-87.60675334","41.81144347","POINT (-87.60675334 41.81144347)"
,"11/03/2022 06:35:00 PM","S CICERO AVE & S STATE RD","DRIVER",,"-87.74171127","41.75956277","POINT (-87.74171127 41.75956277)"
"O1449677","10/27/2022 12:30:00 PM","4644 S SACRAMENTO AVE","PEDESTRIAN",,"-87.699191","41.808656","POINT (-87.699191 41.808656)"
"O1446554","10/23/2022 11:16:00 AM","7859 S MLK","PEDESTRIAN",,"-87.61481455","41.75120779","POINT (-87.61481455 41.75120779)"
"O1450027","10/22/2022 04:16:00 AM","3202 W 51st st","PEDESTRIAN",,"-87.70390822","41.8009286","POINT (-87.70390822 41.8009286)"
,"10/20/2022 06:33:00 PM","11900 WOOD ST","DRIVER",,"-87.66653465","41.67744266","POINT (-87.66653465 41.67744266)"
"P347675","10/19/2022 03:20:00 PM","9100 S JEFFERY AVE","PASSENGER",,"-87.57554061","41.72974108","POINT (-87.57554061 41.72974108)"
"O1443483","10/18/2022 03:20:00 PM","351 E 103RD ST","PEDESTRIAN",,"-87.61416259","41.70719854","POINT (-87.61416259 41.70719854)"
"O1443688","10/16/2022 02:47:00 AM","2410 W 47TH ST","PEDESTRIAN",,"-87.6849422","41.80842354","POINT (-87.6849422 41.80842354)"
"O1441421","10/15/2022 03:45:00 PM","2727 S ARCHER AVE","DRIVER",,"-87.65278326","41.84401744","POINT (-87.65278326 41.84401744)"
"P319868","10/15/2022 03:45:00 PM","2727 S ARCHER AVE","PASSENGER",,"-87.65278326","41.84401744","POINT (-87.65278326 41.84401744)"
"O1441230","10/15/2022 12:59:00 PM","2732 W OGDEN AGE","DRIVER",,"-87.69448806","41.86188597","POINT (-87.69448806 41.86188597)"
"O1440847","10/14/2022 01:28:00 AM","311 E 87TH ST","PEDESTRIAN",,"-87.617192","41.736388","POINT (-87.617192 41.736388)"
"O1440163","10/14/2022 12:20:00 AM","354 W 76TH ST","DRIVER",,"-87.63418005","41.75636858","POINT (-87.63418005 41.75636858)"
"O1432983","10/03/2022 01:33:00 PM","4555 N PULASKI RD","PEDESTRIAN",,"-87.72776604","41.96402748","POINT (-87.72776604 41.96402748)"
"O1431491","10/01/2022 11:01:00 AM","3800 W MADISON","DRIVER",,"-87.72088123","41.88089727","POINT (-87.72088123 41.88089727)"
"O1431490","10/01/2022 11:01:00 AM","3800 W MADISON","DRIVER",,"-87.72088123","41.88089727","POINT (-87.72088123 41.88089727)"
"O1429684","09/28/2022 08:53:00 PM","3175 W 31ST STREET","DRIVER",,"-87.70475666","41.8371248","POINT (-87.70475666 41.8371248)"
"O1427712","09/25/2022 11:30:00 PM","4355 S ARCHER AVE","DRIVER",,"-87.70356218","41.81436814","POINT (-87.70356218 41.81436814)"
"P317079","09/25/2022 11:30:00 PM","4355 S ARCHER AVE","PASSENGER",,"-87.70356218","41.81436814","POINT (-87.70356218 41.81436814)"
"O1427351","09/25/2022 06:17:00 AM","9357 S COLFAX AVE","DRIVER",,"-87.56062435","41.72464073","POINT (-87.56062435 41.72464073)"
"P316722","09/24/2022 01:15:00 AM","5327 S DUSABLE LAKE SHORE","PASSENGER",,"-87.58095357","41.79898927","POINT (-87.58095357 41.79898927)"
"P316722","09/24/2022 01:15:00 AM","5327 S DUSABLE LAKE SHORE","PASSENGER",,"-87.58117038","41.79901908","POINT (-87.58117038 41.79901908)"
"P315741","09/17/2022 02:00:00 AM","5100 S STATE ST","PASSENGER",,"-87.62603526","41.8018903","POINT (-87.62603526 41.8018903)"
"P315692","09/16/2022 07:45:00 PM","4131 S OAKENWALD AVE","PASSENGER",,"-87.59996787","41.82037607","POINT (-87.59996787 41.82037607)"
"O1427068","09/15/2022 07:53:00 PM","1029 W 79TH ST","PEDESTRIAN",,"-87.5991867","41.75124085","POINT (-87.5991867 41.75124085)"
"P315386","09/14/2022 05:48:00 PM","5933 S HAMLIN AVE","PASSENGER",,"-87.71802496","41.7851077","POINT (-87.71802496 41.7851077)"
"O1418467","09/12/2022 09:24:00 PM","449 E 79TH ST","PEDESTRIAN",,"-87.6129789","41.75104183","POINT (-87.6129789 41.75104183)"
"O1437237","09/11/2022 02:29:00 AM","2000 N DUSABLE LAKE SHORE DR","DRIVER",,"-87.62922482","41.91841623","POINT (-87.62922482 41.91841623)"
"O1437238","09/11/2022 02:29:00 AM","2000 N DUSABLE LAKE SHORE DR","DRIVER",,"-87.62922482","41.91841623","POINT (-87.62922482 41.91841623)"
"O1415621","09/08/2022 11:44:00 AM","710 N MILWAUKEE AVE","DRIVER",,"-87.6528852","41.89446403","POINT (-87.6528852 41.89446403)"
"O1413212","09/04/2022 08:10:00 PM","730 S CICERO AVE","PEDESTRIAN",,"-87.74507283","41.87124253","POINT (-87.74507283 41.87124253)"
"O1412402","09/03/2022 02:10:00 PM","4900 W 55TH","MOTORCYCLIST",,"-87.74556748","41.79309769","POINT (-87.74556748 41.79309769)"
"O1410112","08/31/2022 03:35:00 PM","5657 W 51ST ST","PEDESTRIAN",,"-87.76433237","41.80006","POINT (-87.76433237 41.80006)"
"O1408357","08/29/2022 07:45:00 AM","1201 N CICERO AVE","DRIVER",,"-87.74583229","41.90239931","POINT (-87.74583229 41.90239931)"
"O1407732","08/28/2022 01:35:00 AM","6459 S CICERO AVE","PEDESTRIAN",,"-87.7420245","41.77487649","POINT (-87.7420245 41.77487649)"
"O1407517","08/27/2022 03:35:00 AM","400 W 26TH ST","CYCLIST",,"-87.70847223","41.96365679","POINT (-87.70847223 41.96365679)"
"O1397803","08/12/2022 08:49:00 PM","1514 N PULASKI RD","MOTORCYCLIST",,"-87.7266227","41.90857828","POINT (-87.7266227 41.90857828)"
"O1396675","08/11/2022 06:20:00 AM","9899 S AVENUE L","CYCLIST",,"-87.53633845","41.71589022","POINT (-87.53633845 41.71589022)"
"O1396578","08/10/2022 09:05:00 PM","6317 N CICERO AVE","PEDESTRIAN",,"-87.74819308","41.99616329","POINT (-87.74819308 41.99616329)"
"O1395698","08/09/2022 03:30:00 PM","5595 S ARCHER AVE","MOTORCYCLIST",,"-87.74999404","41.79750716","POINT (-87.74999404 41.79750716)"
"O1393024","08/05/2022 06:34:00 PM","7900 S RACINE AVE","PEDESTRIAN",,"-87.65388333","41.75047493","POINT (-87.65388333 41.75047493)"
"O1391467","08/02/2022 09:30:00 PM","4010 W FIFTH AVE","PEDESTRIAN",,"-87.72593055","41.87296446","POINT (-87.72593055 41.87296446)"
"O1389520","07/30/2022 11:50:00 PM","4600 W DIVERSEY","PEDESTRIAN",,"-87.74199681","41.93170309","POINT (-87.74199681 41.93170309)"
"O1408112","07/29/2022 11:59:00 PM","6901 S STONY ISLAND AVE","MOTORCYCLIST",,"-87.58596259","41.76968488","POINT (-87.58596259 41.76968488)"
"O1389413","07/29/2022 09:00:00 PM","425 W 103RD","MOTORCYCLIST",,"-87.63662176","41.70710702","POINT (-87.63662176 41.70710702)"
"O1369140","07/29/2022 06:45:00 PM","2722 W 23RD ST","PEDESTRIAN",,"-87.69390769","41.85021161","POINT (-87.69390769 41.85021161)"
"O1383749","07/22/2022 12:00:00 AM","2300 S LAKE SHORE DR","DRIVER",,"-87.61388212","41.85101978","POINT (-87.61388212 41.85101978)"
"P308148","07/21/2022 11:48:00 PM","5718 N BROADWAY","PASSENGER",,"-87.66028894","41.98605087","POINT (-87.66028894 41.98605087)"
"O1380714","07/18/2022 05:19:00 AM","2001 N LARAMIE","DRIVER",,"-87.7557935","41.91702291","POINT (-87.7557935 41.91702291)"
"O1379959","07/16/2022 02:30:00 PM","9000 S ASHLAND AVE","PEDESTRIAN",,"-87.66304669","41.73020471","POINT (-87.66304669 41.73020471)"
"O1379539","07/16/2022 12:53:00 PM","10730 S VINCENNES AVE","DRIVER",,"-87.65920347","41.69858237","POINT (-87.65920347 41.69858237)"
"P306921","07/16/2022 12:53:00 PM","10730 S VINCENNES AVE","PASSENGER",,"-87.65920347","41.69858237","POINT (-87.65920347 41.69858237)"
"P306758","07/14/2022 09:35:00 PM","4331 N  MANNHEIM RD","PASSENGER",,"-87.884217","41.957599","POINT (-87.884217 41.957599)"
"O1376675","07/11/2022 08:48:00 PM","4900 S DREXEL BLVD","DRIVER",,"-87.60444034","41.80582656","POINT (-87.60444034 41.80582656)"
"P306059","07/10/2022 03:00:00 AM","799 N HALSTED ST","PASSENGER",,"-87.64773538","41.89625345","POINT (-87.64773538 41.89625345)"
"O1379553","07/10/2022 12:00:00 AM","1556 E 56TH ST","DRIVER",,"-87.58686328","41.7934746","POINT (-87.58686328 41.7934746)"
"O1372404","07/04/2022 10:09:00 PM","6805 S SOUTH CHICAGO AVE","DRIVER",,"-87.61229795","41.77083736","POINT (-87.61229795 41.77083736)"
"O1372273","07/04/2022 04:42:00 PM","3002 E 91ST ST","DRIVER",,"-87.55110141","41.73018813","POINT (-87.55110141 41.73018813)"
"O1371918","07/04/2022 03:35:00 AM","3257 S PULASKI RD","PEDESTRIAN",,"-87.72412903","41.83343126","POINT (-87.72412903 41.83343126)"
"O1371892","07/04/2022 12:00:00 AM","5601 S EMERALD","MOTORCYCLIST",,"-87.64374644","41.79235623","POINT (-87.64374644 41.79235623)"
"O1371060","07/02/2022 05:50:00 PM","701 S PULASKI RD","MOTORCYCLIST",,"-87.72525319","41.87249774","POINT (-87.72525319 41.87249774)"
,"06/30/2022 03:57:00 PM","W 103RD ST & S HOMAN AVE","DRIVER",,"-87.70623794","41.70612413","POINT (-87.70623794 41.70612413)"
"O1360828","06/29/2022 06:45:00 PM","5890 S ARCHER AVE","PEDESTRIAN",,"-87.76238839","41.79570028","POINT (-87.76238839 41.79570028)"
,"06/28/2022 10:40:00 PM","6764 W FOREST PRESERVE DR","PEDESTRIAN",,"-87.79678753","41.95889251","POINT (-87.79678753 41.95889251)"
"O1365553","06/24/2022 04:07:00 PM","6246 S AUSTIN AVE","CYCLIST",,"-87.77165725","41.77829263","POINT (-87.77165725 41.77829263)"
,"06/19/2022 01:18:00 AM","1600 W 87TH ST","PASSENGER",,"-87.66305994","41.73579787","POINT (-87.66305994 41.73579787)"
"O1361558","06/18/2022 10:50:00 PM","405 W 87TH ST","DRIVER",,"-87.63400291","41.73581254","POINT (-87.63400291 41.73581254)"
"O1361452","06/18/2022 03:56:00 PM","7411 W SCHOOL ST","CYCLIST",,"-87.81191937","41.93960064","POINT (-87.81191937 41.93960064)"
"O1359477","06/16/2022 09:58:00 AM","3351 W 16TH ST","PEDESTRIAN",,"-87.70990358","41.85892424","POINT (-87.70990358 41.85892424)"
"O1356834","06/12/2022 03:15:00 PM","2059 W IRVING PARK RD","PEDESTRIAN",,"-87.68111928","41.95401197","POINT (-87.68111928 41.95401197)"
"O1360206","06/09/2022 08:18:00 AM","1101 W LELAND AVE","CYCLIST",,"-87.6575751","41.96711637","POINT (-87.6575751 41.96711637)"
"O1350268","06/03/2022 04:09:00 AM","9318 S VINCENNES AVE","DRIVER",,"-87.64967548","41.72445402","POINT (-87.64967548 41.72445402)"
"O1359859","06/02/2022 05:40:00 PM","2206 W EASTWOOD AVE","PEDESTRIAN",,"-87.68432082","41.96604151","POINT (-87.68432082 41.96604151)"
"O1346996","05/29/2022 12:53:00 AM","1117 W 103RD ST","DRIVER",,"-87.65081079","41.70673643","POINT (-87.65081079 41.70673643)"
"O1346328","05/28/2022 03:56:00 PM","2356 W ROOSEVELT RD","DRIVER",,"-87.68584255","41.86672491","POINT (-87.68584255 41.86672491)"
"O1346212","05/27/2022 08:28:00 PM","2976 W COLUMBUS AVE","PEDESTRIAN",,"-87.69775607","41.75270075","POINT (-87.69775607 41.75270075)"
"O1346204","05/27/2022 07:01:00 PM","3032 W NORTH AVE","PEDESTRIAN",,"-87.70351003","41.91027069","POINT (-87.70351003 41.91027069)"
"P298565","05/22/2022 05:05:00 AM","8828S STONY ISLAND AVE","PASSENGER",,"-87.58573489","41.73421192","POINT (-87.58573489 41.73421192)"
"O1341010","05/19/2022 10:52:00 PM","5359 W IRVING PARK RD","MOTORCYCLIST",,"-87.76194882","41.95313519","POINT (-87.76194882 41.95313519)"
"O1341011","05/19/2022 10:52:00 PM","5359 W IRVING PARK RD","PEDESTRIAN",,"-87.76194882","41.95313519","POINT (-87.76194882 41.95313519)"
,"05/14/2022 01:50:00 AM","28TH ST AT I-94 NB EX","DRIVER",,"-87.63075734","41.84300025","POINT (-87.63075734 41.84300025)"
"O1336074","05/12/2022 08:31:00 PM","7600 W FOREST PRESERVE AVE","MOTORCYCLIST",,"-87.81707837","41.94921087","POINT (-87.81707837 41.94921087)"
"O1335186","05/11/2022 01:06:00 PM","2101 W PETERSON AVE","PEDESTRIAN",,"-87.68258356","41.99051688","POINT (-87.68258356 41.99051688)"
"O1334496","05/10/2022 02:30:00 PM","1659 W CHICAGO AVE","PEDESTRIAN",,"-87.66966384","41.8959245","POINT (-87.66966384 41.8959245)"
"O1330962","05/06/2022 02:32:00 AM","1200 S DAMEN AVE","PEDESTRIAN",,"-87.67639524","41.86670667","POINT (-87.67639524 41.86670667)"
"O1330147","05/04/2022 09:20:00 PM","3821 N MILWAUKEE AVE","CYCLIST",,"-87.7421514","41.95039565","POINT (-87.7421514 41.95039565)"
,"04/29/2022 10:42:00 PM","STONY ISLAND FEEDER RAMP","PEDESTRIAN",,"-87.59404865","41.70011068","POINT (-87.59404865 41.70011068)"
"O1326464","04/28/2022 02:12:00 PM","632 N CICERO AVE","MOTORCYCLIST",,"-87.74586235","41.89231009","POINT (-87.74586235 41.89231009)"
"O1324567","04/26/2022 02:18:00 PM","5955 S PULASKI RD","MOTORCYCLIST",,"-87.72277079","41.78428898","POINT (-87.72277079 41.78428898)"
"O1322611","04/23/2022 07:55:00 PM","5259 W IRVING PARK RD","MOTORCYCLIST",,"-87.75948311","41.95316454","POINT (-87.75948311 41.95316454)"
"O1319042","04/17/2022 02:54:00 PM","4500 N HAZEL ST","PEDESTRIAN",,"-87.65251341","41.96367847","POINT (-87.65251341 41.96367847)"
"O1318683","04/16/2022 10:10:00 PM","900 W MADISON ST","CYCLIST",,"-87.64976002","41.88184639","POINT (-87.64976002 41.88184639)"
"O1317030","04/14/2022 12:40:00 AM","3213 E 106TH ST","DRIVER",,"-87.54579815","41.70265737","POINT (-87.54579815 41.70265737)"
"O1313557","04/08/2022 04:52:00 AM","3532 W 63RD ST","DRIVER",,"-87.71171973","41.77894241","POINT (-87.71171973 41.77894241)"
"O1312336","04/06/2022 04:39:00 AM","1040 W ROOSEVELT RD","DRIVER",,"-87.65272014","41.86717155","POINT (-87.65272014 41.86717155)"
"O1310536","04/03/2022 04:05:00 AM","929 W MARQUETTE RD","DRIVER",,"-87.64817177","41.77231242","POINT (-87.64817177 41.77231242)"
"O1306483","03/27/2022 10:35:00 PM","3350 S KEDZIE AVE","PEDESTRIAN",,"-87.7048204","41.8319601","POINT (-87.7048204 41.8319601)"
"P290762","03/27/2022 10:15:00 PM","4268 W MONTROSE AVE","PASSENGER",,"-87.73542802","41.96097183","POINT (-87.73542802 41.96097183)"
"O1304767","03/24/2022 10:06:00 PM","7464 N SHERIDAN RD","CYCLIST",,"-87.66583922","42.01807519","POINT (-87.66583922 42.01807519)"
"P290150","03/21/2022 07:50:00 PM","600 E MORGAN DR","PASSENGER",,"-87.61094754","41.79325819","POINT (-87.61094754 41.79325819)"
"O1303475","03/21/2022 07:50:00 PM","600 E MORGAN DR","DRIVER",,"-87.61094754","41.79325819","POINT (-87.61094754 41.79325819)"
"O1302557","03/17/2022 08:07:00 PM","6000 W GRAND AVE","PEDESTRIAN",,"-87.77563027","41.92067663","POINT (-87.77563027 41.92067663)"
"O1299571","03/16/2022 07:37:00 PM","10934 S WESTERN AVE","PEDESTRIAN",,"-87.68139222","41.69457793","POINT (-87.68139222 41.69457793)"
"P288495","03/10/2022 01:39:00 PM","12400 S MICHIGAN AVE","PASSENGER",,"-87.62034987","41.66890524","POINT (-87.62034987 41.66890524)"
"O1295669","03/10/2022 01:39:00 PM","12400 S MICHIGAN AVE","DRIVER",,"-87.62034987","41.66890524","POINT (-87.62034987 41.66890524)"
"O1295383","03/10/2022 03:00:00 AM","5026 S LAKE SHORE DR","DRIVER",,"-87.58211308","41.80357874","POINT (-87.58211308 41.80357874)"
"P287418","02/28/2022 11:18:00 PM","11100 S COTTAGE GROVE","PASSENGER",,"-87.61001554","41.69274215","POINT (-87.61001554 41.69274215)"
"O1290371","02/28/2022 11:18:00 PM","11100 S COTTAGE GROVE","DRIVER",,"-87.61001554","41.69274215","POINT (-87.61001554 41.69274215)"
"O1290659","02/28/2022 04:40:00 PM","699 S DUSABLE LAKE SHORE NB Dr","CYCLIST",,"-87.61693637","41.87332411","POINT (-87.61693637 41.87332411)"
"O1289162","02/27/2022 01:15:00 AM","4533 W NORTH AVE","DRIVER",,"-87.74021558","41.90958979","POINT (-87.74021558 41.90958979)"
"O1287644","02/24/2022 03:36:00 PM","1529 S STATE ST","DRIVER",,"-87.62720674","41.86090724","POINT (-87.62720674 41.86090724)"
"O1284039","02/18/2022 11:14:00 AM","8700 S JEFFERY BLVD","DRIVER",,"-87.57586271","41.73696313","POINT (-87.57586271 41.73696313)"
"O1280588","02/12/2022 04:25:00 PM","4324 N NARRAGANSETT AVE","DRIVER",,"-87.78679585","41.95915191","POINT (-87.78679585 41.95915191)"
"O1280176","02/12/2022 01:50:00 PM","12242 S AVENUE O","DRIVER",,"-87.54006623","41.67179826","POINT (-87.54006623 41.67179826)"
"P285326","02/11/2022 01:20:00 PM","4313 S ELLIS AVE","PASSENGER",,"-87.60184365","41.8165693","POINT (-87.60184365 41.8165693)"
"O1272530","01/30/2022 05:20:00 PM","3075 S ARCHER AVE","PEDESTRIAN",,"-87.6644386","41.83841127","POINT (-87.6644386 41.83841127)"
"O1272866","01/30/2022 02:50:00 AM","4001 S PULASKI RD","DRIVER",,"-87.72381922","41.81905229","POINT (-87.72381922 41.81905229)"
"O1267254","01/22/2022 05:40:00 AM","3117 W POPE JOHN PAUL II DR","DRIVER",,"-87.70238045","41.81542877","POINT (-87.70238045 41.81542877)"
"O1266576","01/20/2022 06:15:00 PM","7604 W TOUHY AVE","PEDESTRIAN",,"-87.81663828","42.01155999","POINT (-87.81663828 42.01155999)"
"O1265986","01/20/2022 03:16:00 AM","4055 W PETERSON AVE","DRIVER",,"-87.73080373","41.98999904","POINT (-87.73080373 41.98999904)"
"O1265951","01/19/2022 09:21:00 PM","4242 S INDIANA AVE","DRIVER",,"-87.62156904","41.81710001","POINT (-87.62156904 41.81710001)"
"O1263726","01/15/2022 07:17:00 PM","4303 W JACKSON BLVD","PEDESTRIAN",,"-87.73309551","41.87688519","POINT (-87.73309551 41.87688519)"
"O1263382","01/15/2022 09:52:00 AM","4217 W 47H ST","PASSENGER",,"-87.72953672","41.80778251","POINT (-87.72953672 41.80778251)"
"O1261870","01/12/2022 08:06:00 PM","6831 S STONY ISLAND AVE","PEDESTRIAN",,"-87.58582184","41.770584","POINT (-87.58582184 41.770584)"
"O1261409","01/11/2022 08:05:00 PM","2900 W CONGRESS PKWY","PEDESTRIAN",,"-87.69870651","41.87498737","POINT (-87.69870651 41.87498737)"
"O1259135","01/07/2022 04:20:00 PM","4819 N DUSABLE LAKE SHORE NB DR","DRIVER",,"-87.64795544","41.97023938","POINT (-87.64795544 41.97023938)"
,"01/03/2022 04:48:00 PM","N CUMBERLAND AVE & W CORAL DR","DRIVER",,"-87.83678523","41.96369684","POINT (-87.83678523 41.96369684)"
"O1255659","01/01/2022 12:30:00 AM","4801 N CICERO AVE","DRIVER",,"-87.74772596","41.96803051","POINT (-87.74772596 41.96803051)"
"O1255431","12/31/2021 04:20:00 PM","5757 W BELMONT AVE","PEDESTRIAN",,"-87.77121584","41.93840288","POINT (-87.77121584 41.93840288)"
"P280617","12/30/2021 11:46:00 PM","3234 W DIVISION ST","PASSENGER",,"-87.70811951","41.9029286","POINT (-87.70811951 41.9029286)"
"P280573","12/30/2021 06:26:00 PM","7600 W FOREST PRESERVE AVE","PASSENGER",,"-87.81707837","41.94921087","POINT (-87.81707837 41.94921087)"
"O1250080","12/21/2021 12:02:00 AM","919 W PERSHING RD","DRIVER",,"-87.64904332","41.82330602","POINT (-87.64904332 41.82330602)"
"O1249011","12/19/2021 01:20:00 AM","6300  S STONY ISLAND AVE","DRIVER",,"-87.58659137","41.77966308","POINT (-87.58659137 41.77966308)"
"P279213","12/18/2021 02:05:00 AM","2650 W LAKE ST","PASSENGER",,"-87.69327252","41.88447608","POINT (-87.69327252 41.88447608)"
"O1247704","12/17/2021 05:35:00 AM","3455 W IRVING PARK RD","PEDESTRIAN",,"-87.71513829","41.95371504","POINT (-87.71513829 41.95371504)"
"O1245790","12/13/2021 02:11:00 PM","601 E 75TH ST","PEDESTRIAN",,"-87.61019211","41.75837658","POINT (-87.61019211 41.75837658)"
"O1244990","12/12/2021 12:45:00 PM","5301 N DUSABLE LAKE SHORE DR","DRIVER",,"-87.65088926","41.97833081","POINT (-87.65088926 41.97833081)"
"P278533","12/12/2021 12:45:00 PM","5301 N DUSABLE LAKE SHORE DR","PASSENGER",,"-87.65088926","41.97833081","POINT (-87.65088926 41.97833081)"
"O1244925","12/11/2021 05:54:00 PM","2400 W OGDEN AVE","PEDESTRIAN",,"-87.68616067","41.86483171","POINT (-87.68616067 41.86483171)"
"O1243901","12/11/2021 12:14:00 AM","3608 47TH ST","DRIVER",,"-87.71429136","41.80809777","POINT (-87.71429136 41.80809777)"
"O1243979","12/10/2021 10:20:00 AM","4008 S ASHLAND AVE","CYCLIST",,"-87.66540649","41.8204981","POINT (-87.66540649 41.8204981)"
"O1242236","12/08/2021 06:53:00 AM","6531 63RD ST","PEDESTRIAN",,"-87.78498869","41.77751202","POINT (-87.78498869 41.77751202)"
"O1241324","12/07/2021 11:20:00 AM","4050 W MADISON ST","PEDESTRIAN",,"-87.72769579","41.88081097","POINT (-87.72769579 41.88081097)"
"O1238187","12/02/2021 04:50:00 PM","3025 N CALIFORNIA AVE","PEDESTRIAN",,"-87.69759906","41.93661423","POINT (-87.69759906 41.93661423)"
"O1236022","11/29/2021 01:06:00 AM","733 W 25TH ST","DRIVER",,"-87.64505542","41.84685372","POINT (-87.64505542 41.84685372)"
"O1235481","11/27/2021 11:38:00 PM","4400 W CERMAK RD","PEDESTRIAN",,"-87.73455933","41.8515092","POINT (-87.73455933 41.8515092)"
"O1234452","11/26/2021 02:00:00 AM","2199 E HAYES DR","DRIVER",,"-87.575838","41.780697","POINT (-87.575838 41.780697)"
"O1233703","11/24/2021 09:55:00 AM","1958 N KOSTNER AVE","PEDESTRIAN",,"-87.73647199","41.91695135","POINT (-87.73647199 41.91695135)"
"P276043","11/24/2021 01:48:00 AM","800 S WESTERN AVE","PASSENGER",,"-87.68631026","41.87111238","POINT (-87.68631026 41.87111238)"
"O1231872","11/21/2021 11:25:00 PM","9630 S TORRENCE","DRIVER",,"-87.55998637","41.71987569","POINT (-87.55998637 41.71987569)"
"P275650","11/21/2021 12:30:00 AM","1550 N LAKE SHORE DR","PASSENGER",,"-87.6263928","41.91094388","POINT (-87.6263928 41.91094388)"
"O1230144","11/19/2021 11:01:00 AM","2323 W 111TH ST","PEDESTRIAN",,"-87.67977917","41.6916792","POINT (-87.67977917 41.6916792)"
"O1229896","11/18/2021 10:50:00 PM","101 W ROOSEVELT RD","DRIVER",,"-87.63048697","41.86726343","POINT (-87.63048697 41.86726343)"
"O1227905","11/16/2021 03:55:00 AM","1600 E 79TH ST","PEDESTRIAN",,"-87.58559228","41.75161152","POINT (-87.58559228 41.75161152)"
"O1227216","11/15/2021 12:48:00 PM","748 W 52ND ST","CYCLIST",,"-87.64481644","41.79987984","POINT (-87.64481644 41.79987984)"
"O1227763","11/15/2021 12:51:00 AM","5907 W WENTWORTH AVE","DRIVER",,"-87.63016381","41.78702847","POINT (-87.63016381 41.78702847)"
"O1226715","11/14/2021 03:53:00 AM","5900 S ASHLAND AVE","PEDESTRIAN",,"-87.66453916","41.78665418","POINT (-87.66453916 41.78665418)"
"O1226037","11/13/2021 03:30:00 AM","559 N LAKE SHORE DR","DRIVER",,"-87.61382302","41.89264577","POINT (-87.61382302 41.89264577)"
"O1225888","11/12/2021 05:20:00 PM","6800 N WESTERN AVE","PEDESTRIAN",,"-87.69021903","42.00507612","POINT (-87.69021903 42.00507612)"
"O1225889","11/12/2021 05:20:00 PM","6800 N WESTERN AVE","PEDESTRIAN",,"-87.69021903","42.00507612","POINT (-87.69021903 42.00507612)"
"P273788","11/07/2021 09:01:00 PM","7400 S ASHLAND AVE","PASSENGER",,"-87.66378572","41.7593684","POINT (-87.66378572 41.7593684)"
"O1221351","11/05/2021 02:59:00 PM","1200 E 95TH ST","MOTORCYCLIST",,"-87.5947313","41.7223044","POINT (-87.5947313 41.7223044)"
"O1219810","11/03/2021 01:31:00 PM","5957 W TOUHY AVE","DRIVER",,"-87.77642769","42.01186629","POINT (-87.77642769 42.01186629)"
"O1219007","11/02/2021 11:13:00 AM","10325 S COMMERCIAL AVE","PEDESTRIAN",,"-87.55345421","41.70745778","POINT (-87.55345421 41.70745778)"
"O1217549","10/31/2021 09:24:00 AM","423 W 95TH ST","PEDESTRIAN",,"-87.63443878","41.72147129","POINT (-87.63443878 41.72147129)"
"P272602","10/30/2021 11:38:00 PM","8201 S STONY ISLAND AVE","PASSENGER",,"-87.58525697","41.7459383","POINT (-87.58525697 41.7459383)"
